2017-09-11 21:29:12		info	Session started
2017-09-11 21:29:12		info	Participant: New participant
2017-09-11 21:29:12		info	Experiment: monitor
2017-09-11 21:29:12		info	Data base: C:/code/Eneroth/src/legoDB/lego\Lego_DB.csv
2017-09-11 21:29:12		info	Data size: 80
2017-09-11 21:29:12		info	Server adr: 192.168.1.3
2017-09-11 21:29:12			
2017-09-11 21:29:13		new filter	Color: all Shape: all
2017-09-11 21:30:02		send	monitor;300424,0.25,0.35;300124,0.45,0.4;303924,0.7,0.1;306544,0.65,0.2
2017-09-11 21:30:02		new filter	Color: yellow Shape: all
2017-09-11 21:34:58		send	monitor;300124,0.45,0.4;303924,0.7,0.1;306544,0.65,0.2
2017-09-11 21:35:59		send	monitor;300424,0.25,0.35;300124,0.45,0.4;303924,0.7,0.1;306544,0.65,0.2
2017-09-11 21:37:26		send	monitor;300124,0.45,0.4;303924,0.7,0.1;306544,0.65,0.2
2017-09-11 21:37:29		send	monitor;303924,0.7,0.1;306544,0.65,0.2
2017-09-11 21:37:32		send	monitor;306544,0.65,0.2
2017-09-11 21:37:39		send	monitor;
2017-09-11 21:37:41		send	monitor;306544,0.65,0.2
2017-09-11 21:37:46		pick	Pick block 306544 at (0.65, 0.2)
2017-09-11 21:41:34	0:03:48.055035	send	monitor;303924,0.7,0.1;306544,0.65,0.2
2017-09-11 21:41:36	0:03:49.976911	send	monitor;300124,0.45,0.4;303924,0.7,0.1;306544,0.65,0.2
2017-09-11 21:41:43	0:03:57.345565	send	monitor;300424,0.25,0.35;300124,0.45,0.4;303924,0.7,0.1;306544,0.65,0.2
2017-09-11 21:41:51	0:04:04.858191	send	monitor;300124,0.45,0.4;303924,0.7,0.1;306544,0.65,0.2
2017-09-11 21:41:52	0:04:05.825416	send	monitor;303924,0.7,0.1;306544,0.65,0.2
2017-09-11 21:41:53	0:04:07.175015	send	monitor;306544,0.65,0.2
2017-09-11 21:41:56	0:04:10.711393	send	monitor;303924,0.7,0.1;306544,0.65,0.2
2017-09-11 21:42:02	0:04:16.222929	send	monitor;300124,0.45,0.4;303924,0.7,0.1;306544,0.65,0.2
2017-09-11 21:42:04	0:04:17.847646	send	monitor;303924,0.7,0.1;306544,0.65,0.2
2017-09-11 21:43:47	0:06:01.549338	send	monitor;303924,0.7,0.1
2017-09-11 21:43:49	0:06:02.829618	pick	Pick block 303924 at (0.7, 0.1)
