2017;9;22;16;16;10;603252;207.902092;info;Session started
2017;9;22;16;16;10;609788;207.908627;info;Participant: 002
2017;9;22;16;16;10;615313;207.914152;info;Experiment: dialogue
2017;9;22;16;16;10;621267;207.920106;info;Data base: C:/code/Eneroth/src/legoDB/lego\Lego_DB2_shuffle2.csv
2017;9;22;16;16;10;632273;207.931112;info;Data size: 28
2017;9;22;16;16;10;637261;207.936100;info;Server adr: 192.168.1.118
2017;9;22;16;16;10;641260;207.940099;;
2017;9;22;16;16;10;837022;208.135861;new filter;Color: all Shape: all
2017;9;22;16;16;16;817128;0.173469;new filter;Color: all Shape: all
2017;9;22;16;16;16;822090;0.178430;start;Start
2017;9;22;16;16;21;840038;5.196379;send;"dialogue;621528,0.458229511976,0.144671916962;4164022,0.596699714661,0.201486766338;4181135,0.653195917606,0.290285825729;6073026,0.522930324078,0.285990089178;303928,0.308007419109,0.289768666029;4165967,0.458866089582,0.347822546959;"
2017;9;22;16;16;21;870539;5.226880;new filter;Color: green Shape: all
2017;9;22;16;16;23;494240;6.850581;send;"dialogue;4164022,0.596699714661,0.201486766338;4181135,0.653195917606,0.290285825729;6073026,0.522930324078,0.285990089178;303928,0.308007419109,0.289768666029;4165967,0.458866089582,0.347822546959;"
2017;9;22;16;16;23;861527;7.217868;send;"dialogue;4164022,0.596699714661,0.201486766338;4181135,0.653195917606,0.290285825729;6073026,0.522930324078,0.285990089178;4165967,0.458866089582,0.347822546959;"
2017;9;22;16;16;24;198173;7.554514;send;"dialogue;4181135,0.653195917606,0.290285825729;6073026,0.522930324078,0.285990089178;4165967,0.458866089582,0.347822546959;"
2017;9;22;16;16;24;713740;8.070081;send;"dialogue;4181135,0.653195917606,0.290285825729;4165967,0.458866089582,0.347822546959;"
2017;9;22;16;16;25;686047;9.042388;send;"dialogue;4181135,0.653195917606,0.290285825729;"
2017;9;22;16;16;27;188778;10.545119;point;Point at block 4181135 at (0.653195917606, 0.290285825729)
2017;9;22;16;17;1;989468;45.345809;pick;Pick block 4181135 at (0.653195917606, 0.290285825729)
2017;9;22;16;17;2;496190;0.502533;info;User removed block 4181135 at (0.653195917606, 0.290285825729)
2017;9;22;16;17;2;550517;0.556053;new filter;Color: green Shape: all
2017;9;22;16;17;2;700562;0.145022;new filter;Color: all Shape: all
2017;9;22;16;17;2;705561;0.150021;start;Start
2017;9;22;16;17;50;601452;48.045912;send;"dialogue;621528,0.458292394876,0.14513412118;4164022,0.596686542034,0.202008873224;6073026,0.522929489613,0.286058783531;303928,0.308102220297,0.289905577898;4165967,0.459702640772,0.34793934226;"
2017;9;22;16;17;50;606449;48.050909;new filter;Color: green Shape: all
2017;9;22;16;17;53;229736;50.674196;send;"dialogue;4164022,0.596686542034,0.202008873224;6073026,0.522929489613,0.286058783531;303928,0.308102220297,0.289905577898;4165967,0.459702640772,0.34793934226;"
2017;9;22;16;17;53;549503;50.993963;send;"dialogue;6073026,0.522929489613,0.286058783531;303928,0.308102220297,0.289905577898;4165967,0.459702640772,0.34793934226;"
2017;9;22;16;17;53;865545;51.310005;send;"dialogue;303928,0.308102220297,0.289905577898;4165967,0.459702640772,0.34793934226;"
2017;9;22;16;17;54;223979;51.668439;send;"dialogue;4165967,0.459702640772,0.34793934226;"
2017;9;22;16;18;2;280877;59.725337;point;Point at block 4165967 at (0.459702640772, 0.34793934226)
2017;9;22;16;18;3;295884;60.740344;info;User removed block 4165967 at (0.459702640772, 0.34793934226)
2017;9;22;16;18;3;336277;60.780737;new filter;Color: green Shape: all
2017;9;22;16;18;40;361240;97.805700;new filter;Color: all Shape: all
2017;9;22;16;18;42;719700;100.164160;send;"dialogue;300123,0.653557896614,0.144588559866;6004943,0.23712605238,0.142474353313;621523,0.657965779305,0.351298213005;614323,0.23772290349,0.348148167133;"
2017;9;22;16;18;42;725700;100.170160;new filter;Color: blue Shape: all
2017;9;22;16;18;44;65064;101.509524;send;"dialogue;6004943,0.23712605238,0.142474353313;621523,0.657965779305,0.351298213005;614323,0.23772290349,0.348148167133;"
2017;9;22;16;18;45;262626;102.707086;send;"dialogue;6004943,0.23712605238,0.142474353313;614323,0.23772290349,0.348148167133;"
2017;9;22;16;18;47;828;104.445288;send;"dialogue;6004943,0.23712605238,0.142474353313;621523,0.657965779305,0.351298213005;614323,0.23772290349,0.348148167133;"
2017;9;22;16;18;48;667013;106.111472;send;"dialogue;621523,0.657965779305,0.351298213005;614323,0.23772290349,0.348148167133;"
2017;9;22;16;18;50;867454;108.311914;send;"dialogue;621523,0.657965779305,0.351298213005;"
2017;9;22;16;18;51;672456;109.116916;point;Point at block 621523 at (0.657965779305, 0.351298213005)
2017;9;22;16;19;8;364642;125.809102;pick;Pick block 621523 at (0.657965779305, 0.351298213005)
2017;9;22;16;19;8;872061;0.501415;info;User removed block 621523 at (0.657965779305, 0.351298213005)
2017;9;22;16;19;8;914657;0.544011;new filter;Color: blue Shape: all
2017;9;22;16;19;9;48402;0.128246;new filter;Color: all Shape: all
2017;9;22;16;19;9;53905;0.133749;start;Start
2017;9;22;16;20;29;966557;81.046401;pick;Pick block 300123 at (0.653557896614, 0.144588559866)
2017;9;22;16;20;30;473198;0.500610;info;User removed block 300123 at (0.653557896614, 0.144588559866)
2017;9;22;16;20;30;642584;0.669996;new filter;Color: all Shape: all
2017;9;22;16;20;30;787954;0.139361;new filter;Color: all Shape: all
2017;9;22;16;20;30;793456;0.144864;start;Start
2017;9;22;16;33;24;26408;773.377816;info;session exit
